Name,Email,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Billing Name,Billing City,Billing Province,Billing Zip,Billing Country,Shipping Name,Shipping City,Shipping Province,Shipping Zip,Shipping Country
#JC3345,marcus.todd@hotmail.com,paid,2025-02-06T23:25:57-06:00,USD,54.99,7.99,4.9,67.88,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Marcus Todd,North Haileyfort,CA,13380,US,Marcus Todd,North Haileyfort,CA,13380,US
#JC3346,scott.shannon@hotmail.com,paid,2025-09-10T18:05:40-05:00,USD,26.99,0.0,1.69,25.98,WELCOME10,2.7,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Scott Shannon,Briantown,GA,94771,US,Scott Shannon,Briantown,GA,94771,US
#JC3347,edward.gomez@yahoo.com,paid,2025-04-13T13:11:48-06:00,USD,53.98,9.99,2.33,52.81,HOLIDAY25,13.49,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Edward Gomez,Port Robinport,VA,99136,US,Edward Gomez,Port Robinport,VA,99136,US
#JC3347,edward.gomez@yahoo.com,paid,2025-04-13T13:11:48-06:00,USD,53.98,7.99,2.18,50.66,HOLIDAY25,13.49,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Edward Gomez,Port Robinport,VA,99136,US,Edward Gomez,Port Robinport,VA,99136,US
#JC3348,kelly.moore@hotmail.com,paid,2025-11-21T00:32:19-08:00,USD,27.99,9.99,2.65,40.63,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Kelly Moore,New Elizabeth,WA,71281,US,Kelly Moore,New Elizabeth,WA,71281,US
#JC3348,kelly.moore@hotmail.com,paid,2025-11-21T00:32:19-08:00,USD,27.99,0.0,2.29,30.28,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Kelly Moore,New Elizabeth,WA,71281,US,Kelly Moore,New Elizabeth,WA,71281,US
#JC3349,thomas.henry@gmail.com,paid,2025-06-20T21:21:12-05:00,USD,188.97,9.99,13.11,212.07,,0.0,3,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Thomas Henry,East Madison,AL,38377,US,Thomas Henry,East Madison,AL,38377,US
#JC3350,walter.kramer@yahoo.com,paid,2025-07-18T09:20:30-06:00,USD,26.99,5.99,1.82,34.8,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Walter Kramer,Harrisonhaven,PA,57476,US,Walter Kramer,Harrisonhaven,PA,57476,US
#JC3350,walter.kramer@yahoo.com,paid,2025-07-18T09:20:30-06:00,USD,49.98,0.0,3.65,53.63,,0.0,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Walter Kramer,Harrisonhaven,PA,57476,US,Walter Kramer,Harrisonhaven,PA,57476,US
#JC3350,walter.kramer@yahoo.com,paid,2025-07-18T09:20:30-06:00,USD,109.98,0.0,9.28,119.26,,0.0,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Walter Kramer,Harrisonhaven,PA,57476,US,Walter Kramer,Harrisonhaven,PA,57476,US
#JC3351,tanner.williams@gmail.com,refunded,,USD,26.99,9.99,1.48,38.46,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Tanner Williams,Lake Josebury,MN,50032,US,Tanner Williams,Lake Josebury,MN,50032,US
#JC3352,michael.peterson@yahoo.com,paid,2025-08-08T07:42:12-05:00,USD,53.98,5.99,4.22,64.19,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Michael Peterson,Alyssafurt,FL,50009,US,Michael Peterson,Alyssafurt,FL,50009,US
#JC3353,anna.young@gmail.com,paid,2025-11-18T22:10:18-06:00,USD,26.99,0.0,2.04,29.03,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Anna Young,Williammouth,OR,48940,US,Anna Young,Williammouth,OR,48940,US
#JC3353,anna.young@gmail.com,paid,2025-11-18T22:10:18-06:00,USD,119.98,7.99,6.83,134.8,,0.0,2,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Anna Young,Williammouth,OR,48940,US,Anna Young,Williammouth,OR,48940,US
#JC3354,donna.diaz@gmail.com,paid,2025-11-28T12:35:00-05:00,USD,26.99,0.0,1.99,28.98,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Donna Diaz,Blairside,IL,94124,US,Donna Diaz,Blairside,IL,94124,US
#JC3355,benjamin.harrison@yahoo.com,paid,2025-04-23T04:17:47-05:00,USD,24.99,0.0,2.18,27.17,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Benjamin Harrison,East Robert,WI,81006,US,Benjamin Harrison,East Robert,WI,81006,US
#JC3356,angela.montgomery@gmail.com,paid,2025-03-09T19:25:52-06:00,USD,53.98,5.99,4.0,63.97,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Angela Montgomery,East Caleb,GA,35603,US,Angela Montgomery,East Caleb,GA,35603,US
#JC3357,laurie.hebert@yahoo.com,paid,2025-06-09T06:38:37-07:00,USD,179.97,9.99,14.76,204.72,,0.0,3,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Laurie Hebert,Maryville,AL,73349,US,Laurie Hebert,Maryville,AL,73349,US
#JC3358,rose.rodgers@yahoo.com,paid,2025-11-10T17:26:41-06:00,USD,119.98,9.99,9.96,139.93,,0.0,2,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Rose Rodgers,Suzanneburgh,MD,72259,US,Rose Rodgers,Suzanneburgh,MD,72259,US
#JC3358,rose.rodgers@yahoo.com,paid,2025-11-10T17:26:41-06:00,USD,62.99,0.0,5.78,68.77,,0.0,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Rose Rodgers,Suzanneburgh,MD,72259,US,Rose Rodgers,Suzanneburgh,MD,72259,US
#JC3359,stacy.jimenez@gmail.com,paid,2025-02-05T06:29:31-06:00,USD,26.99,0.0,2.28,29.27,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Stacy Jimenez,South Jennifer,WI,25101,US,Stacy Jimenez,South Jennifer,WI,25101,US
#JC3360,allison.brown@yahoo.com,paid,2025-07-16T08:54:45-05:00,USD,59.99,9.99,3.99,73.97,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Allison Brown,East Emily,SC,19047,US,Allison Brown,East Emily,SC,19047,US
#JC3361,heather.montgomery@yahoo.com,paid,2025-12-25T06:30:18-07:00,USD,24.99,7.99,1.97,31.2,SUMMER15,3.75,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Heather Montgomery,New Ashley,WA,88253,US,Heather Montgomery,New Ashley,WA,88253,US
#JC3362,elizabeth.parker@yahoo.com,paid,2025-11-09T03:09:00-05:00,USD,53.98,5.99,4.83,64.8,,0.0,2,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Elizabeth Parker,North John,OH,55524,US,Elizabeth Parker,North John,OH,55524,US
#JC3363,katherine.anderson@hotmail.com,paid,2025-09-19T20:18:00-07:00,USD,24.99,9.99,1.72,36.7,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Katherine Anderson,Lewisport,GA,33511,US,Katherine Anderson,Lewisport,GA,33511,US
#JC3363,katherine.anderson@hotmail.com,paid,2025-09-19T20:18:00-07:00,USD,24.99,9.99,1.77,36.75,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Katherine Anderson,Lewisport,GA,33511,US,Katherine Anderson,Lewisport,GA,33511,US
#JC3364,christopher.marks@yahoo.com,paid,2025-04-18T01:13:42-05:00,USD,24.99,0.0,1.56,26.55,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Christopher Marks,Soniafurt,WA,21036,US,Christopher Marks,Soniafurt,WA,21036,US
#JC3365,michael.christensen@yahoo.com,paid,2025-04-13T08:10:39-06:00,USD,44.99,5.99,3.91,54.89,,0.0,1,Starter Kit,44.99,starter-kit,Michael Christensen,East Richardbury,GA,95020,US,Michael Christensen,East Richardbury,GA,95020,US
#JC3366,emma.morgan@hotmail.com,paid,2025-11-13T01:33:41-07:00,USD,19.99,7.99,1.62,29.6,,0.0,1,Travel Mug,19.99,travel-mug,Emma Morgan,West James,WI,96084,US,Emma Morgan,West James,WI,96084,US
#JC3366,emma.morgan@hotmail.com,paid,2025-11-13T01:33:41-07:00,USD,19.99,7.99,1.46,29.44,,0.0,1,Travel Mug,19.99,travel-mug,Emma Morgan,West James,WI,96084,US,Emma Morgan,West James,WI,96084,US
#JC3367,andrew.miller@yahoo.com,paid,2025-05-24T15:12:43-08:00,USD,26.99,0.0,2.16,29.15,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Andrew Miller,Robertview,TX,38590,US,Andrew Miller,Robertview,TX,38590,US
#JC3368,william.choi@hotmail.com,paid,2025-05-26T12:55:21-08:00,USD,24.99,7.99,1.84,34.82,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,William Choi,Port Jeremiahville,GA,48784,US,William Choi,Port Jeremiahville,GA,48784,US
#JC3368,william.choi@hotmail.com,paid,2025-05-26T12:55:21-08:00,USD,89.98,9.99,6.94,106.91,,0.0,2,Starter Kit,44.99,starter-kit,William Choi,Port Jeremiahville,GA,48784,US,William Choi,Port Jeremiahville,GA,48784,US
#JC3369,john.terry@hotmail.com,paid,2025-11-19T03:59:03-05:00,USD,53.98,0.0,3.98,57.96,,0.0,2,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,John Terry,Port Toni,NY,43958,US,John Terry,Port Toni,NY,43958,US
#JC3369,john.terry@hotmail.com,paid,2025-11-19T03:59:03-05:00,USD,69.98,5.99,6.32,82.29,,0.0,2,Cold Brew Kit,34.99,cold-brew-kit,John Terry,Port Toni,NY,43958,US,John Terry,Port Toni,NY,43958,US
#JC3370,jessica.anderson@hotmail.com,paid,2025-12-17T21:50:32-08:00,USD,27.99,7.99,2.11,38.09,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Jessica Anderson,Lake Haleyton,KY,38472,US,Jessica Anderson,Lake Haleyton,KY,38472,US
#JC3371,gloria.brown@yahoo.com,paid,2025-03-14T07:19:48-05:00,USD,26.99,0.0,2.62,29.61,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Gloria Brown,East Sabrina,NC,27886,US,Gloria Brown,East Sabrina,NC,27886,US
#JC3372,tara.holloway@gmail.com,paid,2025-05-26T15:44:10-05:00,USD,26.99,7.99,2.58,37.56,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Tara Holloway,Brendaville,PA,52237,US,Tara Holloway,Brendaville,PA,52237,US
#JC3372,tara.holloway@gmail.com,paid,2025-05-26T15:44:10-05:00,USD,24.99,0.0,2.03,27.02,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Tara Holloway,Brendaville,PA,52237,US,Tara Holloway,Brendaville,PA,52237,US
#JC3373,jessica.roman@gmail.com,paid,2025-06-21T16:18:06-07:00,USD,39.98,5.99,2.91,48.88,,0.0,2,Travel Mug,19.99,travel-mug,Jessica Roman,North Jennifermouth,MO,69472,US,Jessica Roman,North Jennifermouth,MO,69472,US
#JC3373,jessica.roman@gmail.com,paid,2025-06-21T16:18:06-07:00,USD,54.99,0.0,4.21,59.2,,0.0,1,Original Concentrate 18oz,54.99,original-concentrate-18oz,Jessica Roman,North Jennifermouth,MO,69472,US,Jessica Roman,North Jennifermouth,MO,69472,US
#JC3374,steven.johns@gmail.com,paid,2025-05-13T15:01:31-05:00,USD,26.99,0.0,1.43,28.42,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Steven Johns,New Theresabury,WI,78268,US,Steven Johns,New Theresabury,WI,78268,US
#JC3374,steven.johns@gmail.com,paid,2025-05-13T15:01:31-05:00,USD,119.98,0.0,10.7,130.68,,0.0,2,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Steven Johns,New Theresabury,WI,78268,US,Steven Johns,New Theresabury,WI,78268,US
#JC3375,christopher.shelton@yahoo.com,paid,2025-05-02T04:15:49-05:00,USD,27.99,9.99,2.13,40.11,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Christopher Shelton,East Richard,AZ,42839,US,Christopher Shelton,East Richard,AZ,42839,US
#JC3376,yvonne.williams@yahoo.com,paid,2025-03-24T17:32:42-07:00,USD,44.99,9.99,3.55,58.53,,0.0,1,Starter Kit,44.99,starter-kit,Yvonne Williams,Lake Chaseland,MI,98810,US,Yvonne Williams,Lake Chaseland,MI,98810,US
#JC3377,cheryl.wagner@yahoo.com,paid,2025-10-05T11:07:51-08:00,USD,26.99,7.99,2.04,37.02,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Cheryl Wagner,Davishaven,KY,53873,US,Cheryl Wagner,Davishaven,KY,53873,US
#JC3378,kimberly.cortez@hotmail.com,paid,2025-11-27T17:44:42-06:00,USD,34.99,0.0,3.14,38.13,,0.0,1,Cold Brew Kit,34.99,cold-brew-kit,Kimberly Cortez,North Rhondaborough,TN,03983,US,Kimberly Cortez,North Rhondaborough,TN,03983,US
#JC3378,kimberly.cortez@hotmail.com,paid,2025-11-27T17:44:42-06:00,USD,19.99,9.99,1.46,31.44,,0.0,1,Travel Mug,19.99,travel-mug,Kimberly Cortez,North Rhondaborough,TN,03983,US,Kimberly Cortez,North Rhondaborough,TN,03983,US
#JC3378,kimberly.cortez@hotmail.com,paid,2025-11-27T17:44:42-06:00,USD,26.99,5.99,2.31,35.29,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Kimberly Cortez,North Rhondaborough,TN,03983,US,Kimberly Cortez,North Rhondaborough,TN,03983,US
#JC3379,wendy.johnson@gmail.com,paid,2025-01-21T03:30:18-06:00,USD,44.99,7.99,2.52,55.5,,0.0,1,Starter Kit,44.99,starter-kit,Wendy Johnson,Kimberlyville,NC,72556,US,Wendy Johnson,Kimberlyville,NC,72556,US
#JC3380,david.harper@gmail.com,paid,2025-12-14T21:25:54-08:00,USD,99.98,9.99,5.51,115.48,,0.0,2,Variety Pack,49.99,variety-pack,David Harper,Lake Nicholas,PA,62402,US,David Harper,Lake Nicholas,PA,62402,US
#JC3381,dana.jimenez@hotmail.com,refunded,,USD,26.99,0.0,2.01,29.0,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Dana Jimenez,Mackenzieville,SC,95499,US,Dana Jimenez,Mackenzieville,SC,95499,US
#JC3382,rebecca.rangel@hotmail.com,paid,2025-10-15T12:08:59-06:00,USD,27.99,5.99,2.2,36.18,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Rebecca Rangel,South Micheal,MA,45824,US,Rebecca Rangel,South Micheal,MA,45824,US
#JC3383,dennis.brown@yahoo.com,paid,2025-05-10T13:17:56-08:00,USD,26.99,0.0,2.27,29.26,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Dennis Brown,Port Davidhaven,AZ,84293,US,Dennis Brown,Port Davidhaven,AZ,84293,US
#JC3384,kelsey.mitchell@hotmail.com,paid,2025-06-01T12:44:58-05:00,USD,24.99,9.99,1.53,36.51,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Kelsey Mitchell,Jeremiahfurt,KY,69954,US,Kelsey Mitchell,Jeremiahfurt,KY,69954,US
#JC3384,kelsey.mitchell@hotmail.com,paid,2025-06-01T12:44:58-05:00,USD,125.98,5.99,11.29,143.26,,0.0,2,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Kelsey Mitchell,Jeremiahfurt,KY,69954,US,Kelsey Mitchell,Jeremiahfurt,KY,69954,US
#JC3385,thomas.massey@hotmail.com,paid,2025-09-27T22:27:24-08:00,USD,24.99,0.0,1.69,21.68,SUBSCRIBE20,5.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Thomas Massey,Port Wendy,NJ,26021,US,Thomas Massey,Port Wendy,NJ,26021,US
#JC3386,george.sharp@gmail.com,paid,2025-06-19T08:14:21-06:00,USD,69.98,5.99,6.91,82.88,,0.0,2,Cold Brew Kit,34.99,cold-brew-kit,George Sharp,North John,IN,36548,US,George Sharp,North John,IN,36548,US
#JC3386,george.sharp@gmail.com,paid,2025-06-19T08:14:21-06:00,USD,26.99,7.99,1.96,36.94,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,George Sharp,North John,IN,36548,US,George Sharp,North John,IN,36548,US
#JC3387,matthew.barnes@gmail.com,paid,2025-03-08T12:49:51-08:00,USD,26.99,0.0,1.39,28.38,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Matthew Barnes,Sarahport,LA,17547,US,Matthew Barnes,Sarahport,LA,17547,US
#JC3387,matthew.barnes@gmail.com,paid,2025-03-08T12:49:51-08:00,USD,59.99,7.99,5.0,72.98,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Matthew Barnes,Sarahport,LA,17547,US,Matthew Barnes,Sarahport,LA,17547,US
#JC3387,matthew.barnes@gmail.com,paid,2025-03-08T12:49:51-08:00,USD,179.97,0.0,12.27,192.24,,0.0,3,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Matthew Barnes,Sarahport,LA,17547,US,Matthew Barnes,Sarahport,LA,17547,US
#JC3388,april.russell@hotmail.com,paid,2025-12-20T11:02:35-08:00,USD,53.98,9.99,3.13,50.91,FLASH30,16.19,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,April Russell,Port Michaeltown,CT,44736,US,April Russell,Port Michaeltown,CT,44736,US
#JC3388,april.russell@hotmail.com,paid,2025-12-20T11:02:35-08:00,USD,49.98,7.99,2.73,45.71,FLASH30,14.99,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,April Russell,Port Michaeltown,CT,44736,US,April Russell,Port Michaeltown,CT,44736,US
#JC3389,john.walls@yahoo.com,paid,2025-08-28T12:15:20-08:00,USD,53.98,9.99,4.57,68.54,,0.0,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,John Walls,Burchton,WA,68571,US,John Walls,Burchton,WA,68571,US
#JC3389,john.walls@yahoo.com,paid,2025-08-28T12:15:20-08:00,USD,26.99,5.99,1.99,34.97,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,John Walls,Burchton,WA,68571,US,John Walls,Burchton,WA,68571,US
#JC3390,heather.wilson@gmail.com,paid,2025-07-19T10:13:04-06:00,USD,19.99,0.0,1.62,21.61,,0.0,1,Travel Mug,19.99,travel-mug,Heather Wilson,Deleontown,OH,06026,US,Heather Wilson,Deleontown,OH,06026,US
#JC3391,sherry.golden@gmail.com,paid,2025-07-23T05:07:12-07:00,USD,119.98,9.99,8.49,114.46,SUBSCRIBE20,24.0,2,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Sherry Golden,West Peter,FL,80117,US,Sherry Golden,West Peter,FL,80117,US
#JC3392,christopher.pitts@gmail.com,paid,2025-04-26T04:08:54-07:00,USD,27.99,7.99,2.14,38.12,,0.0,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Christopher Pitts,Mooremouth,LA,10027,US,Christopher Pitts,Mooremouth,LA,10027,US
#JC3393,luke.mcgee@gmail.com,paid,2025-02-19T23:28:04-07:00,USD,39.98,7.99,3.11,51.08,,0.0,2,Travel Mug,19.99,travel-mug,Luke Mcgee,Port Jeffery,OR,45135,US,Luke Mcgee,Port Jeffery,OR,45135,US
#JC3394,michael.roth@hotmail.com,paid,2025-10-28T20:46:52-05:00,USD,24.99,0.0,1.9,26.89,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Michael Roth,South Ashley,CT,64121,US,Michael Roth,South Ashley,CT,64121,US
#JC3395,connie.washington@hotmail.com,paid,2025-01-17T17:51:37-05:00,USD,26.99,0.0,1.57,21.81,HOLIDAY25,6.75,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Connie Washington,New Jason,CO,69247,US,Connie Washington,New Jason,CO,69247,US
#JC3395,connie.washington@hotmail.com,paid,2025-01-17T17:51:37-05:00,USD,119.98,0.0,6.03,96.01,HOLIDAY25,30.0,2,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Connie Washington,New Jason,CO,69247,US,Connie Washington,New Jason,CO,69247,US
#JC3395,connie.washington@hotmail.com,paid,2025-01-17T17:51:37-05:00,USD,80.97,5.99,4.07,70.79,HOLIDAY25,20.24,3,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Connie Washington,New Jason,CO,69247,US,Connie Washington,New Jason,CO,69247,US
#JC3396,marie.roberts@gmail.com,paid,2025-09-24T21:27:51-05:00,USD,49.99,5.99,4.9,60.88,,0.0,1,Variety Pack,49.99,variety-pack,Marie Roberts,East Kevinside,NY,01150,US,Marie Roberts,East Kevinside,NY,01150,US
#JC3396,marie.roberts@gmail.com,paid,2025-09-24T21:27:51-05:00,USD,24.99,7.99,2.38,35.36,,0.0,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Marie Roberts,East Kevinside,NY,01150,US,Marie Roberts,East Kevinside,NY,01150,US
#JC3397,laura.galloway@gmail.com,paid,2025-12-27T13:49:16-06:00,USD,55.98,0.0,4.08,60.06,,0.0,2,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Laura Galloway,Kennethfort,PA,87940,US,Laura Galloway,Kennethfort,PA,87940,US
#JC3397,laura.galloway@gmail.com,paid,2025-12-27T13:49:16-06:00,USD,53.98,7.99,4.28,66.25,,0.0,2,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Laura Galloway,Kennethfort,PA,87940,US,Laura Galloway,Kennethfort,PA,87940,US
#JC3398,roberta.doyle@hotmail.com,paid,2025-10-11T19:04:54-06:00,USD,24.99,7.99,1.4,28.13,HOLIDAY25,6.25,1,Original Concentrate 6oz,24.99,original-concentrate-6oz,Roberta Doyle,South Brandon,OK,31138,US,Roberta Doyle,South Brandon,OK,31138,US
#JC3399,deanna.mendez@gmail.com,paid,2025-12-04T13:25:22-08:00,USD,49.98,7.99,2.16,45.14,FLASH30,14.99,2,Original Concentrate 6oz,24.99,original-concentrate-6oz,Deanna Mendez,North Elizabethmouth,UT,91085,US,Deanna Mendez,North Elizabethmouth,UT,91085,US
#JC3400,heather.obrien@gmail.com,paid,2025-07-22T12:18:41-05:00,USD,59.99,7.99,3.57,71.55,,0.0,1,Vanilla Concentrate 18oz,59.99,vanilla-concentrate-18oz,Heather Obrien,Victoriashire,VA,93240,US,Heather Obrien,Victoriashire,VA,93240,US
#JC3401,calvin.roberts@hotmail.com,paid,2025-12-25T04:54:14-05:00,USD,69.98,9.99,3.84,83.81,,0.0,2,Cold Brew Kit,34.99,cold-brew-kit,Calvin Roberts,North Jennifer,PA,59890,US,Calvin Roberts,North Jennifer,PA,59890,US
#JC3401,calvin.roberts@hotmail.com,paid,2025-12-25T04:54:14-05:00,USD,49.99,7.99,4.53,62.51,,0.0,1,Variety Pack,49.99,variety-pack,Calvin Roberts,North Jennifer,PA,59890,US,Calvin Roberts,North Jennifer,PA,59890,US
#JC3401,calvin.roberts@hotmail.com,paid,2025-12-25T04:54:14-05:00,USD,119.98,7.99,8.94,136.91,,0.0,2,Mocha Concentrate 18oz,59.99,mocha-concentrate-18oz,Calvin Roberts,North Jennifer,PA,59890,US,Calvin Roberts,North Jennifer,PA,59890,US
#JC3402,victoria.aguilar@gmail.com,paid,2025-05-13T03:32:47-05:00,USD,26.99,7.99,1.72,36.7,,0.0,1,Caramel Concentrate 6oz,26.99,caramel-concentrate-6oz,Victoria Aguilar,Avilashire,OK,82260,US,Victoria Aguilar,Avilashire,OK,82260,US
#JC3403,sherri.fisher@hotmail.com,refunded,,USD,44.99,7.99,2.48,46.46,SUBSCRIBE20,9.0,1,Starter Kit,44.99,starter-kit,Sherri Fisher,Kaneport,VA,72944,US,Sherri Fisher,Kaneport,VA,72944,US
#JC3404,darlene.malone@hotmail.com,paid,2025-03-12T21:58:38-08:00,USD,109.98,9.99,5.16,92.14,FLASH30,32.99,2,Original Concentrate 18oz,54.99,original-concentrate-18oz,Darlene Malone,Davishaven,MA,39239,US,Darlene Malone,Davishaven,MA,39239,US
#JC3405,dustin.bowers@hotmail.com,paid,2025-12-04T17:13:39-07:00,USD,19.99,9.99,1.2,27.18,SUBSCRIBE20,4.0,1,Travel Mug,19.99,travel-mug,Dustin Bowers,Walshshire,CO,33033,US,Dustin Bowers,Walshshire,CO,33033,US
#JC3405,dustin.bowers@hotmail.com,paid,2025-12-04T17:13:39-07:00,USD,62.99,0.0,3.58,53.97,SUBSCRIBE20,12.6,1,Decaf Concentrate 18oz,62.99,decaf-concentrate-18oz,Dustin Bowers,Walshshire,CO,33033,US,Dustin Bowers,Walshshire,CO,33033,US
#JC3405,dustin.bowers@hotmail.com,paid,2025-12-04T17:13:39-07:00,USD,27.99,7.99,2.09,32.47,SUBSCRIBE20,5.6,1,Decaf Concentrate 6oz,27.99,decaf-concentrate-6oz,Dustin Bowers,Walshshire,CO,33033,US,Dustin Bowers,Walshshire,CO,33033,US
#JC3406,dylan.cunningham@yahoo.com,paid,2025-01-24T12:42:48-07:00,USD,59.99,5.99,4.87,70.85,,0.0,1,Caramel Concentrate 18oz,59.99,caramel-concentrate-18oz,Dylan Cunningham,Port Vincentport,GA,75144,US,Dylan Cunningham,Port Vincentport,GA,75144,US
#JC3406,dylan.cunningham@yahoo.com,paid,2025-01-24T12:42:48-07:00,USD,26.99,5.99,1.6,34.58,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Dylan Cunningham,Port Vincentport,GA,75144,US,Dylan Cunningham,Port Vincentport,GA,75144,US
#JC3407,christine.proctor@gmail.com,paid,2025-04-23T03:52:33-08:00,USD,26.99,9.99,2.65,39.63,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Christine Proctor,East Daniel,AL,29733,US,Christine Proctor,East Daniel,AL,29733,US
#JC3408,kelly.thomas@yahoo.com,paid,2025-04-16T20:40:08-05:00,USD,19.99,5.99,1.74,27.72,,0.0,1,Travel Mug,19.99,travel-mug,Kelly Thomas,Elliottton,NY,53954,US,Kelly Thomas,Elliottton,NY,53954,US
#JC3409,cindy.johnson@hotmail.com,paid,2025-11-06T12:01:50-05:00,USD,26.99,7.99,1.54,36.52,,0.0,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Cindy Johnson,Mooreville,MA,60424,US,Cindy Johnson,Mooreville,MA,60424,US
#JC3410,kathryn.compton@gmail.com,paid,2025-05-19T07:39:08-06:00,USD,26.99,7.99,1.2,32.13,SUMMER15,4.05,1,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Kathryn Compton,Thompsonborough,VA,41068,US,Kathryn Compton,Thompsonborough,VA,41068,US
#JC3410,kathryn.compton@gmail.com,paid,2025-05-19T07:39:08-06:00,USD,80.97,7.99,4.08,80.89,SUMMER15,12.15,3,Mocha Concentrate 6oz,26.99,mocha-concentrate-6oz,Kathryn Compton,Thompsonborough,VA,41068,US,Kathryn Compton,Thompsonborough,VA,41068,US
#JC3411,anna.vang@gmail.com,paid,2025-02-10T16:19:27-05:00,USD,26.99,7.99,1.59,36.57,,0.0,1,Vanilla Concentrate 6oz,26.99,vanilla-concentrate-6oz,Anna Vang,West Elizabeth,WA,79458,US,Anna Vang,West Elizabeth,WA,79458,US
